"","year","make","model","vclass","displ","tran","cyl","drive","fueltype","tcharger","scharger","guzzler","cty","hwy","cmb","pv","lv","make_orig","make_lower","make_lowerclean","country","z"
"23818",2007,"Mercedes-Benz","G500","Sport Utility Vehicle - 4WD",5,"Automatic 7-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,15,13,124,49,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Sport Utility Vehicles"
"23819",2007,"Mercedes-Benz","G55 AMG","Sport Utility Vehicle - 4WD",5.4,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,11,13,12,124,49,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Sport Utility Vehicles"
"23825",2007,"BMW","M6","Subcompact Cars",5,"Manual 6-spd","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,82,13,"BMW","bmw","bmw","Germany","Subcompact Cars"
"23826",2007,"BMW","M6 Convertible","Subcompact Cars",5,"Manual 6-spd","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,81.5,12,"BMW","bmw","bmw","Germany","Subcompact Cars"
"23827",2007,"BMW","335xi","Compact Cars",3,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,17,25,20,93,12,"BMW","bmw","bmw","Germany","Compact Cars"
"23828",2007,"BMW","335xi","Compact Cars",3,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,17,25,20,93,12,"BMW","bmw","bmw","Germany","Compact Cars"
"23832",2008,"Audi","TT Roadster","Two Seaters",2,"Automatic (S6)","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,22,29,25,NA,NA,"Audi","audi","audi","Germany","Two Seaters"
"23833",2008,"Audi","TT Roadster quattro","Two Seaters",3.2,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,19,NA,NA,"Audi","audi","audi","Germany","Two Seaters"
"23834",2008,"Audi","TT Roadster quattro","Two Seaters",3.2,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,24,20,NA,NA,"Audi","audi","audi","Germany","Two Seaters"
"23835",2008,"Jaguar","XK","Minicompact Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,25,19,74,11,"Jaguar","jaguar","jaguar","Britain","Minicompact Cars"
"23836",2008,"Jaguar","XK Convertible","Minicompact Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,25,19,74,10,"Jaguar","jaguar","jaguar","Britain","Minicompact Cars"
"23837",2008,"Jaguar","XKR","Minicompact Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,15,23,18,74,11,"Jaguar","jaguar","jaguar","Britain","Minicompact Cars"
"23838",2008,"Jaguar","XKR Convertible","Minicompact Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,15,23,18,74,10,"Jaguar","jaguar","jaguar","Britain","Minicompact Cars"
"23843",2008,"Audi","TT Coupe","Subcompact Cars",2,"Automatic (S6)","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,23,31,26,74,13,"Audi","audi","audi","Germany","Subcompact Cars"
"23844",2008,"Audi","TT Coupe quattro","Subcompact Cars",3.2,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,19,74,13,"Audi","audi","audi","Germany","Subcompact Cars"
"23845",2008,"Audi","TT Coupe quattro","Subcompact Cars",3.2,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,24,20,74,13,"Audi","audi","audi","Germany","Subcompact Cars"
"23856",2008,"Jaguar","X-Type","Compact Cars",3,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,90,16,"Jaguar","jaguar","jaguar","Britain","Compact Cars"
"23857",2008,"Mercedes-Benz","CL63 AMG","Compact Cars",6.2,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,18,14,91,14,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"23867",2008,"BMW","528i","Midsize Cars",3,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,28,21,99,14,"BMW","bmw","bmw","Germany","Midsize Cars"
"23868",2008,"BMW","528i","Midsize Cars",3,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,99,14,"BMW","bmw","bmw","Germany","Midsize Cars"
"23869",2008,"BMW","528xi","Midsize Cars",3,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,99,14,"BMW","bmw","bmw","Germany","Midsize Cars"
"23870",2008,"BMW","528xi","Midsize Cars",3,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,99,14,"BMW","bmw","bmw","Germany","Midsize Cars"
"23871",2008,"BMW","535i","Midsize Cars",3,"Automatic (S6)","6","Rear-Wheel Drive","Premium",TRUE,FALSE,FALSE,17,26,20,99,14,"BMW","bmw","bmw","Germany","Midsize Cars"
"23872",2008,"BMW","535xi","Midsize Cars",3,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,17,25,20,99,14,"BMW","bmw","bmw","Germany","Midsize Cars"
"23873",2008,"BMW","550i","Midsize Cars",4.8,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,99,14,"BMW","bmw","bmw","Germany","Midsize Cars"
"23874",2008,"BMW","550i","Midsize Cars",4.8,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,99,14,"BMW","bmw","bmw","Germany","Midsize Cars"
"23875",2008,"BMW","M5","Midsize Cars",5,"Manual 6-spd","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,99,14,"BMW","bmw","bmw","Germany","Midsize Cars"
"23876",2008,"BMW","M5","Midsize Cars",5,"Automatic (S7)","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,99,14,"BMW","bmw","bmw","Germany","Midsize Cars"
"23884",2008,"Jaguar","S-Type 3.0 Litre","Midsize Cars",3,"Automatic 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,26,20,98,12,"Jaguar","jaguar","jaguar","Britain","Midsize Cars"
"23885",2008,"Jaguar","S-Type 4.2 Litre","Midsize Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,98,12,"Jaguar","jaguar","jaguar","Britain","Midsize Cars"
"23886",2008,"Jaguar","S-Type R","Midsize Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,15,22,17,98,12,"Jaguar","jaguar","jaguar","Britain","Midsize Cars"
"23887",2008,"Jaguar","X-Type Sport Brake","Midsize Cars",3,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,90,24,"Jaguar","jaguar","jaguar","Britain","Midsize Cars"
"23888",2008,"Lexus","LS 600h L","Midsize Cars",5,"Automatic (S8)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,20,22,21,103,12,"Lexus","lexus","lexus","Japan","Midsize Cars"
"23897",2008,"Jaguar","Super V8","Large Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,15,22,18,107,15,"Jaguar","jaguar","jaguar","Britain","Large Cars"
"23898",2008,"Jaguar","Vdp Lwb","Large Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,25,19,107,15,"Jaguar","jaguar","jaguar","Britain","Large Cars"
"23899",2008,"Jaguar","XJ8","Large Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,25,19,105,16,"Jaguar","jaguar","jaguar","Britain","Large Cars"
"23900",2008,"Jaguar","XJ8L","Large Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,25,19,107,15,"Jaguar","jaguar","jaguar","Britain","Large Cars"
"23901",2008,"Jaguar","XJR","Large Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,15,22,18,105,16,"Jaguar","jaguar","jaguar","Britain","Large Cars"
"23904",2008,"Mercedes-Benz","S63 AMG","Large Cars",6.2,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,109,16,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Large Cars"
"23905",2008,"Audi","A3","Small Station Wagons",2,"Automatic (S6)","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,22,29,25,89,20,"Audi","audi","audi","Germany","Small Station Wagons"
"23906",2008,"Audi","A3 quattro","Small Station Wagons",3.2,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,25,21,89,20,"Audi","audi","audi","Germany","Small Station Wagons"
"23909",2008,"BMW","535xi Sport Wagon","Midsize Station Wagons",3,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,16,24,19,101,34,"BMW","bmw","bmw","Germany","Midsize Station Wagons"
"23921",2008,"Infiniti","QX56 2WD","Sport Utility Vehicle - 2WD",5.6,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,18,14,NA,NA,"Infiniti","infiniti","infiniti","Japan","Sport Utility Vehicles"
"23922",2008,"Lexus","RX 350 2WD","Sport Utility Vehicle - 2WD",3.5,"Automatic 5-spd","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,23,20,NA,NA,"Lexus","lexus","lexus","Japan","Sport Utility Vehicles"
"23923",2008,"Lexus","RX 350 2WD","Sport Utility Vehicle - 2WD",3.5,"Automatic (S5)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,23,20,NA,NA,"Lexus","lexus","lexus","Japan","Sport Utility Vehicles"
"23939",2008,"Audi","Q7","Sport Utility Vehicle - 4WD",3.6,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,20,16,NA,NA,"Audi","audi","audi","Germany","Sport Utility Vehicles"
"23940",2008,"Audi","Q7","Sport Utility Vehicle - 4WD",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,17,14,NA,NA,"Audi","audi","audi","Germany","Sport Utility Vehicles"
"23946",2008,"Infiniti","QX56 4WD","Sport Utility Vehicle - 4WD",5.6,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,17,14,NA,NA,"Infiniti","infiniti","infiniti","Japan","Sport Utility Vehicles"
"23953",2008,"Lexus","RX 350 4WD","Sport Utility Vehicle - 4WD",3.5,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,22,19,NA,NA,"Lexus","lexus","lexus","Japan","Sport Utility Vehicles"
"23954",2008,"Lexus","RX 350 4WD","Sport Utility Vehicle - 4WD",3.5,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,22,19,NA,NA,"Lexus","lexus","lexus","Japan","Sport Utility Vehicles"
"23994",2008,"Audi","R8","Two Seaters",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,15,NA,NA,"Audi","audi","audi","Germany","Two Seaters"
"23995",2008,"Audi","R8","Two Seaters",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,19,15,NA,NA,"Audi","audi","audi","Germany","Two Seaters"
"23997",2008,"Cadillac","XLR-V","Two Seaters",4.4,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,14,21,16,NA,NA,"Cadillac","cadillac","cadillac","USA","Two Seaters"
"23998",2008,"Cadillac","XLR","Two Seaters",4.6,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,24,18,NA,NA,"Cadillac","cadillac","cadillac","USA","Two Seaters"
"24017",2008,"Mercedes-Benz","SL55 AMG","Two Seaters",5.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,12,17,14,50,7,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Two Seaters"
"24018",2008,"Mercedes-Benz","SL550","Two Seaters",5.5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,50,7,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Two Seaters"
"24019",2008,"Mercedes-Benz","SL600","Two Seaters",5.5,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,11,18,14,50,7,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Two Seaters"
"24020",2008,"Mercedes-Benz","SL65 AMG","Two Seaters",6,"Automatic (S5)","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,11,18,14,50,7,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Two Seaters"
"24021",2008,"Mercedes-Benz","SLK280","Two Seaters",3,"Automatic 7-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,24,20,49,7,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Two Seaters"
"24022",2008,"Mercedes-Benz","SLK280","Two Seaters",3,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,49,7,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Two Seaters"
"24023",2008,"Mercedes-Benz","SLK350","Two Seaters",3.5,"Automatic 7-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,23,19,49,7,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Two Seaters"
"24024",2008,"Mercedes-Benz","SLK350","Two Seaters",3.5,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,49,7,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Two Seaters"
"24025",2008,"Mercedes-Benz","SLK55 AMG","Two Seaters",5.4,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,49,7,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Two Seaters"
"24072",2008,"Audi","A4 Cabriolet","Subcompact Cars",2,"Automatic (variable gear ratios)","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,21,30,24,79,10,"Audi","audi","audi","Germany","Subcompact Cars"
"24073",2008,"Audi","A4 Cabriolet quattro","Subcompact Cars",2,"Automatic (S6)","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,19,27,22,79,10,"Audi","audi","audi","Germany","Subcompact Cars"
"24074",2008,"Audi","A4 Cabriolet quattro","Subcompact Cars",3.1,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,79,10,"Audi","audi","audi","Germany","Subcompact Cars"
"24075",2008,"Audi","S4 Cabriolet","Subcompact Cars",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,19,15,79,10,"Audi","audi","audi","Germany","Subcompact Cars"
"24076",2008,"Audi","S4 Cabriolet","Subcompact Cars",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,79,10,"Audi","audi","audi","Germany","Subcompact Cars"
"24087",2008,"Mercedes-Benz","CLK350 (Cabriolet)","Subcompact Cars",3.5,"Automatic 7-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,81,9,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Subcompact Cars"
"24088",2008,"Mercedes-Benz","CLK350","Subcompact Cars",3.5,"Automatic 7-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,82,10,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Subcompact Cars"
"24089",2008,"Mercedes-Benz","CLK63 AMG","Subcompact Cars",6.2,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,19,14,82,10,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Subcompact Cars"
"24090",2008,"Mercedes-Benz","CLK63 AMG (Cabriolet)","Subcompact Cars",6.2,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,18,14,81,9,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Subcompact Cars"
"24101",2008,"Acura","TSX","Compact Cars",2.4,"Manual 6-spd","4","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,19,28,22,91,13,"Acura","acura","acura","Japan","Compact Cars"
"24102",2008,"Acura","TSX","Compact Cars",2.4,"Automatic (S5)","4","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,20,28,23,91,13,"Acura","acura","acura","Japan","Compact Cars"
"24103",2008,"Audi","A4","Compact Cars",2,"Automatic (variable gear ratios)","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,21,30,24,90,13,"Audi","audi","audi","Germany","Compact Cars"
"24104",2008,"Audi","A4","Compact Cars",2,"Manual 6-spd","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,20,31,24,90,13,"Audi","audi","audi","Germany","Compact Cars"
"24105",2008,"Audi","A4","Compact Cars",3.1,"Automatic (variable gear ratios)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,90,13,"Audi","audi","audi","Germany","Compact Cars"
"24106",2008,"Audi","A4 quattro","Compact Cars",2,"Manual 6-spd","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,20,28,23,90,13,"Audi","audi","audi","Germany","Compact Cars"
"24107",2008,"Audi","A4 quattro","Compact Cars",2,"Automatic (S6)","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,19,27,22,90,13,"Audi","audi","audi","Germany","Compact Cars"
"24108",2008,"Audi","A4 quattro","Compact Cars",3.1,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,25,19,90,13,"Audi","audi","audi","Germany","Compact Cars"
"24109",2008,"Audi","A4 quattro","Compact Cars",3.1,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,90,13,"Audi","audi","audi","Germany","Compact Cars"
"24110",2008,"Audi","RS4","Compact Cars",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,15,89,13,"Audi","audi","audi","Germany","Compact Cars"
"24111",2008,"Audi","S4","Compact Cars",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,15,90,13,"Audi","audi","audi","Germany","Compact Cars"
"24112",2008,"Audi","S4","Compact Cars",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,90,13,"Audi","audi","audi","Germany","Compact Cars"
"24124",2008,"Mercedes-Benz","CL550","Compact Cars",5.5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,17,91,14,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"24125",2008,"Mercedes-Benz","CL600","Compact Cars",5.5,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,11,17,13,91,14,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"24126",2008,"Mercedes-Benz","CL65 AMG","Compact Cars",5.5,"Automatic (S5)","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,11,17,13,91,14,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"24127",2008,"Mercedes-Benz","CLS550","Compact Cars",5.5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,93,13,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"24128",2008,"Mercedes-Benz","CLS63 AMG","Compact Cars",6.2,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,18,14,93,13,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"24172",2008,"Acura","RL","Midsize Cars",3.5,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,99,13,"Acura","acura","acura","Japan","Midsize Cars"
"24173",2008,"Acura","TL","Midsize Cars",3.2,"Automatic (S5)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,26,21,98,12,"Acura","acura","acura","Japan","Midsize Cars"
"24174",2008,"Acura","TL","Midsize Cars",3.5,"Manual 6-spd","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,98,12,"Acura","acura","acura","Japan","Midsize Cars"
"24175",2008,"Acura","TL","Midsize Cars",3.5,"Automatic (S5)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,26,20,98,12,"Acura","acura","acura","Japan","Midsize Cars"
"24176",2008,"Audi","A6","Midsize Cars",3.1,"Automatic (variable gear ratios)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,98,16,"Audi","audi","audi","Germany","Midsize Cars"
"24177",2008,"Audi","A6 quattro","Midsize Cars",3.1,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,98,16,"Audi","audi","audi","Germany","Midsize Cars"
"24178",2008,"Audi","A6 quattro","Midsize Cars",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,18,98,16,"Audi","audi","audi","Germany","Midsize Cars"
"24179",2008,"Audi","A8","Midsize Cars",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,18,100,15,"Audi","audi","audi","Germany","Midsize Cars"
"24180",2008,"Audi","S6","Midsize Cars",5.2,"Automatic (S6)","10","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,19,16,98,16,"Audi","audi","audi","Germany","Midsize Cars"
"24181",2008,"Audi","S8","Midsize Cars",5.2,"Automatic (S6)","10","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,19,15,100,15,"Audi","audi","audi","Germany","Midsize Cars"
"24185",2008,"Cadillac","CTS","Midsize Cars",3.6,"Automatic (S6)","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,26,20,96,14,"Cadillac","cadillac","cadillac","USA","Midsize Cars"
"24186",2008,"Cadillac","CTS AWD","Midsize Cars",3.6,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,25,20,96,14,"Cadillac","cadillac","cadillac","USA","Midsize Cars"
"24187",2008,"Cadillac","STS","Midsize Cars",3.6,"Automatic (S6)","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,26,20,102,14,"Cadillac","cadillac","cadillac","USA","Midsize Cars"
"24188",2008,"Cadillac","STS-V","Midsize Cars",4.4,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,13,19,15,102,14,"Cadillac","cadillac","cadillac","USA","Midsize Cars"
"24189",2008,"Cadillac","STS","Midsize Cars",4.6,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,24,18,102,14,"Cadillac","cadillac","cadillac","USA","Midsize Cars"
"24190",2008,"Cadillac","STS AWD","Midsize Cars",3.6,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,26,20,102,14,"Cadillac","cadillac","cadillac","USA","Midsize Cars"
"24191",2008,"Cadillac","STS AWD","Midsize Cars",4.6,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,102,14,"Cadillac","cadillac","cadillac","USA","Midsize Cars"
"24208",2008,"Lincoln","MKZ AWD","Midsize Cars",3.5,"Automatic 6-spd","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,24,19,99,16,"Lincoln","lincoln","lincoln","USA","Midsize Cars"
"24209",2008,"Lincoln","MKZ FWD","Midsize Cars",3.5,"Automatic 6-spd","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,18,28,22,99,16,"Lincoln","lincoln","lincoln","USA","Midsize Cars"
"24215",2008,"Mercedes-Benz","E320 Bluetec","Midsize Cars",3,"Automatic 7-spd","6","Rear-Wheel Drive","Diesel",TRUE,FALSE,FALSE,23,32,26,97,14,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Midsize Cars"
"24216",2008,"Mercedes-Benz","E350","Midsize Cars",3.5,"Automatic 7-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,19,97,14,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Midsize Cars"
"24217",2008,"Mercedes-Benz","E350 4matic","Midsize Cars",3.5,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,97,14,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Midsize Cars"
"24218",2008,"Mercedes-Benz","E550","Midsize Cars",5.5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,17,97,14,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Midsize Cars"
"24219",2008,"Mercedes-Benz","E550 4matic","Midsize Cars",5.5,"Automatic 7-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,19,16,97,14,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Midsize Cars"
